timestamp,message
2026-03-28T13:42:58.436843,"{""data"":{""antenna"":4,""channel"":865.7,""eventNum"":216372,""format"":""epc"",""idHex"":""e28011c1a5000062f796253c"",""peakRssi"":-56,""phase"":-126.63228607177734,""reads"":1},""timestamp"":""2026-03-28T08:12:58.754+0000"",""type"":""CUSTOM""}"
2026-03-28T13:42:58.436843,"{""data"":{""antenna"":4,""channel"":865.7,""eventNum"":216373,""format"":""epc"",""idHex"":""e28011c1a5000062f7904d0c"",""peakRssi"":-59,""phase"":-65.16739654541016,""reads"":1},""timestamp"":""2026-03-28T08:12:58.774+0000"",""type"":""CUSTOM""}"
2026-03-28T13:42:58.437318,"{""data"":{""antenna"":4,""channel"":865.7,""eventNum"":216374,""format"":""epc"",""idHex"":""ad721206438c2fb0847e0030"",""peakRssi"":-61,""phase"":35.69567108154297,""reads"":1},""timestamp"":""2026-03-28T08:12:58.845+0000"",""type"":""CUSTOM""}"
2026-03-28T13:42:58.437318,"{""data"":{""antenna"":4,""channel"":865.7,""eventNum"":216375,""format"":""epc"",""idHex"":""ad721205444e31b96000009b"",""peakRssi"":-59,""phase"":168.041015625,""reads"":1},""timestamp"":""2026-03-28T08:12:58.845+0000"",""type"":""CUSTOM""}"
2026-03-28T13:42:58.636849,"{""data"":{""antenna"":2,""channel"":865.7,""eventNum"":216376,""format"":""epc"",""idHex"":""e2806890000000003f47b2d8"",""peakRssi"":-47,""phase"":164.0528564453125,""reads"":1},""timestamp"":""2026-03-28T08:12:59.016+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:00.736777,"{""component"":""RG"",""data"":{""radio_control"":{""antennas"":{""1"":""connected"",""2"":""connected"",""3"":""connected"",""4"":""connected"",""5"":""disconnected"",""6"":""disconnected"",""7"":""disconnected"",""8"":""disconnected""},""cpu"":1.5,""numDataMessagesTxed"":216377,""numErrors"":4,""numRadioPacketsRxed"":360994,""numTagReads"":216377,""numTagReadsPerAntenna"":{""1"":78795,""2"":34742,""3"":71582,""4"":31258,""5"":0,""6"":0,""7"":0,""8"":0},""numWarnings"":31,""radioActivity"":""active"",""radioConnection"":""connected"",""ram"":0.8,""status"":""running"",""uptime"":""01:59:42""},""reader_gateway"":{""cpu"":0.8,""dataPathStatistics"":[{""noLockQDepth"":0,""numDataMessagesDropped"":141377,""numDataMessagesRetained"":75000,""numDataMessagesRxed"":0,""numDataMessagesTxed"":0},{""noLockQDepth"":0,""numDataMessagesDropped"":19799,""numDataMessagesRetained"":0,""numDataMessagesRxed"":0,""numDataMessagesTxed"":196578}],""interfaceConnectionStatus"":{""control"":[{""connectionError"":""connection initialization failed with return code (255), retry count (981)"",""connectionStatus"":""disconnected"",""description"":""Data_collection_v4_endpoint"",""interface"":""Data_collection_v4_endpoint"",""stats"":{""commands_received"":0,""responses_failed"":0,""responses_sent"":0}}],""data"":[{""connectionError"":""connection initialization failed with return code (255), retry count (981)"",""connectionStatus"":""disconnected"",""description"":""Data_collection_v4_endpoint"",""interface"":""Data_collection_v4_endpoint""},{""connectionError"":"""",""connectionStatus"":""connected"",""description"":""Raw_Reads"",""interface"":""Raw_Reads""}],""management"":[{""connectionError"":""connection initialization failed with return code (255), retry count (981)"",""connectionStatus"":""disconnected"",""description"":""Data_collection_v4_endpoint"",""interface"":""Data_collection_v4_endpoint"",""stats"":{""commands_received"":0,""responses_failed"":0,""responses_sent"":0}}],""managementEvent"":[{""connectionError"":"""",""connectionStatus"":""connected"",""description"":""WEBSOCKET_TEST"",""interface"":""WEBSOCKET_TEST""}]},""numDataMessagesRxedFromExt"":216377,""numErrors"":33,""numManagementEventsTxed"":719,""numWarnings"":0,""ram"":2.0,""uptime"":""1:54:57""},""system"":{""GPI"":{""1"":""HIGH"",""2"":""HIGH"",""3"":""HIGH"",""4"":""HIGH""},""GPO"":{""1"":""LOW"",""2"":""LOW"",""3"":""LOW"",""4"":""LOW""},""cpu"":{""system"":0,""user"":6},""flash"":null,""hostName"":""FXR90C61BF0"",""macAddress"":""C8:1C:FE:C6:1B:F0"",""ntp"":null,""powerNegotiation"":""POE+"",""powerSource"":""PWR_BRICK"",""ram"":{""free"":74,""total"":100,""used"":26},""systemtime"":""28/03/2026 08:12"",""temperature"":{""ambient"":38,""pa"":38},""uptime"":""0D2H1M20S""},""userapps"":[]},""eventNum"":720,""timestamp"":""2026-03-28T08:13:01.237+0000"",""type"":""heartbeat""}"
2026-03-28T13:43:02.638439,"{""data"":{""antenna"":4,""channel"":866.3,""eventNum"":216377,""format"":""epc"",""idHex"":""e28011c1a5000062f791298d"",""peakRssi"":-54,""phase"":-24.324472427368164,""reads"":1},""timestamp"":""2026-03-28T08:13:03.087+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:03.038792,"{""data"":{""antenna"":1,""channel"":866.3,""eventNum"":216378,""format"":""epc"",""idHex"":""e28011700000020d2a40d96b"",""peakRssi"":-46,""phase"":126.42903137207031,""reads"":1},""timestamp"":""2026-03-28T08:13:03.430+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:06.840224,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216379,""format"":""epc"",""idHex"":""e28011700000020d2a40d86a"",""peakRssi"":-49,""phase"":-95.78722381591797,""reads"":1},""timestamp"":""2026-03-28T08:13:07.338+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.041332,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216380,""format"":""epc"",""idHex"":""e28011700000020d2a40c08d"",""peakRssi"":-60,""phase"":-175.9349365234375,""reads"":1},""timestamp"":""2026-03-28T08:13:07.349+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.041332,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216381,""format"":""epc"",""idHex"":""e28011700000020d2a40e96c"",""peakRssi"":-60,""phase"":37.310707092285156,""reads"":1},""timestamp"":""2026-03-28T08:13:07.359+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.041332,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216382,""format"":""epc"",""idHex"":""e28011700000020d2a410985"",""peakRssi"":-61,""phase"":34.717857360839844,""reads"":1},""timestamp"":""2026-03-28T08:13:07.369+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.041332,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216383,""format"":""epc"",""idHex"":""e28011700000020d2a40d084"",""peakRssi"":-60,""phase"":-144.62843322753906,""reads"":1},""timestamp"":""2026-03-28T08:13:07.369+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216384,""format"":""epc"",""idHex"":""e28011700000020d2a40e8dc"",""peakRssi"":-56,""phase"":23.401592254638672,""reads"":1},""timestamp"":""2026-03-28T08:13:07.379+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216385,""format"":""epc"",""idHex"":""e28011700000020d2a40f1f2"",""peakRssi"":-63,""phase"":93.43608093261719,""reads"":1},""timestamp"":""2026-03-28T08:13:07.380+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216386,""format"":""epc"",""idHex"":""e28011700000020d2a40f959"",""peakRssi"":-67,""phase"":-14.310129165649414,""reads"":1},""timestamp"":""2026-03-28T08:13:07.389+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216387,""format"":""epc"",""idHex"":""ad7212051444c7b6600000b5"",""peakRssi"":-70,""phase"":56.19129180908203,""reads"":1},""timestamp"":""2026-03-28T08:13:07.390+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216388,""format"":""epc"",""idHex"":""e28011700000020d2a40e1db"",""peakRssi"":-63,""phase"":-117.70012664794922,""reads"":1},""timestamp"":""2026-03-28T08:13:07.400+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216389,""format"":""epc"",""idHex"":""e28011700000020d2a41089c"",""peakRssi"":-72,""phase"":-94.04583740234375,""reads"":1},""timestamp"":""2026-03-28T08:13:07.400+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216390,""format"":""epc"",""idHex"":""e28011700000020d2a40e0d9"",""peakRssi"":-59,""phase"":-29.026763916015625,""reads"":1},""timestamp"":""2026-03-28T08:13:07.410+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216391,""format"":""epc"",""idHex"":""e28011700000020d2a40c873"",""peakRssi"":-68,""phase"":72.94046020507813,""reads"":1},""timestamp"":""2026-03-28T08:13:07.410+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216392,""format"":""epc"",""idHex"":""ad721205445005b95f0000c5"",""peakRssi"":-72,""phase"":105.85100555419922,""reads"":1},""timestamp"":""2026-03-28T08:13:07.410+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216393,""format"":""epc"",""idHex"":""e28011700000020d2a40f89d"",""peakRssi"":-60,""phase"":-72.20435333251953,""reads"":1},""timestamp"":""2026-03-28T08:13:07.420+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216394,""format"":""epc"",""idHex"":""e28011700000020d2a412075"",""peakRssi"":-55,""phase"":159.55931091308594,""reads"":1},""timestamp"":""2026-03-28T08:13:07.420+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216395,""format"":""epc"",""idHex"":""e28068900000000016cadb68"",""peakRssi"":-75,""phase"":50.143131256103516,""reads"":1},""timestamp"":""2026-03-28T08:13:07.430+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216396,""format"":""epc"",""idHex"":""e28011700000020d2a40f096"",""peakRssi"":-58,""phase"":-100.98941040039063,""reads"":1},""timestamp"":""2026-03-28T08:13:07.431+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216397,""format"":""epc"",""idHex"":""e28011700000020d2a40e045"",""peakRssi"":-66,""phase"":22.495193481445313,""reads"":1},""timestamp"":""2026-03-28T08:13:07.440+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216398,""format"":""epc"",""idHex"":""e28011700000020d2a40d16d"",""peakRssi"":-60,""phase"":138.6516876220703,""reads"":1},""timestamp"":""2026-03-28T08:13:07.441+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216399,""format"":""epc"",""idHex"":""e28011700000020d2a411173"",""peakRssi"":-58,""phase"":98.68770599365234,""reads"":1},""timestamp"":""2026-03-28T08:13:07.451+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216400,""format"":""epc"",""idHex"":""e28011700000020d2a40d8da"",""peakRssi"":-69,""phase"":-117.36502838134766,""reads"":1},""timestamp"":""2026-03-28T08:13:07.451+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216401,""format"":""epc"",""idHex"":""e28011700000020d2a41185a"",""peakRssi"":-54,""phase"":25.10452651977539,""reads"":1},""timestamp"":""2026-03-28T08:13:07.461+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216402,""format"":""epc"",""idHex"":""e28011700000020d2a41106b"",""peakRssi"":-53,""phase"":78.26898956298828,""reads"":1},""timestamp"":""2026-03-28T08:13:07.461+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216403,""format"":""epc"",""idHex"":""e28011700000020d2a40e98f"",""peakRssi"":-66,""phase"":151.68186950683594,""reads"":1},""timestamp"":""2026-03-28T08:13:07.461+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216404,""format"":""epc"",""idHex"":""e28011700000020d2a41006a"",""peakRssi"":-52,""phase"":-122.21015167236328,""reads"":1},""timestamp"":""2026-03-28T08:13:07.471+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216405,""format"":""epc"",""idHex"":""e2806890000000003f47b2d8"",""peakRssi"":-50,""phase"":-154.83505249023438,""reads"":1},""timestamp"":""2026-03-28T08:13:07.491+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.042436,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216406,""format"":""epc"",""idHex"":""e28011c1a5000062f793c98c"",""peakRssi"":-60,""phase"":111.64647674560547,""reads"":1},""timestamp"":""2026-03-28T08:13:07.542+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241163,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216407,""format"":""epc"",""idHex"":""e28011c1a5000062f793cd5c"",""peakRssi"":-63,""phase"":-54.58723831176758,""reads"":1},""timestamp"":""2026-03-28T08:13:07.562+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216408,""format"":""epc"",""idHex"":""ad7212051431f5b261000023"",""peakRssi"":-59,""phase"":159.757080078125,""reads"":1},""timestamp"":""2026-03-28T08:13:07.572+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216409,""format"":""epc"",""idHex"":""ad7212054443d9b86000009e"",""peakRssi"":-59,""phase"":32.82815170288086,""reads"":1},""timestamp"":""2026-03-28T08:13:07.573+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216410,""format"":""epc"",""idHex"":""e2806890000000003f46eda3"",""peakRssi"":-61,""phase"":136.57521057128906,""reads"":1},""timestamp"":""2026-03-28T08:13:07.583+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216411,""format"":""epc"",""idHex"":""ad7212054443f9b6600000a3"",""peakRssi"":-65,""phase"":-97.31986236572266,""reads"":1},""timestamp"":""2026-03-28T08:13:07.593+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216412,""format"":""epc"",""idHex"":""e2806890000000003f470858"",""peakRssi"":-63,""phase"":-4.570451736450195,""reads"":1},""timestamp"":""2026-03-28T08:13:07.603+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216413,""format"":""epc"",""idHex"":""ad7212054443cdba6000009c"",""peakRssi"":-60,""phase"":-29.455244064331055,""reads"":1},""timestamp"":""2026-03-28T08:13:07.603+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216414,""format"":""epc"",""idHex"":""ad7212054446cdb9600000e8"",""peakRssi"":-68,""phase"":65.39262390136719,""reads"":1},""timestamp"":""2026-03-28T08:13:07.603+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216415,""format"":""epc"",""idHex"":""ad721205443f8db660000038"",""peakRssi"":-52,""phase"":-28.2082576751709,""reads"":1},""timestamp"":""2026-03-28T08:13:07.613+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216416,""format"":""epc"",""idHex"":""ad7212051439fdaf610000b3"",""peakRssi"":-68,""phase"":-19.14975357055664,""reads"":1},""timestamp"":""2026-03-28T08:13:07.613+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.241571,"{""data"":{""antenna"":2,""channel"":866.9,""eventNum"":216417,""format"":""epc"",""idHex"":""e28011c1a5000062f7912dac"",""peakRssi"":-61,""phase"":153.99456787109375,""reads"":1},""timestamp"":""2026-03-28T08:13:07.623+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441234,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216418,""format"":""epc"",""idHex"":""e28011700000020d2a40d845"",""peakRssi"":-64,""phase"":-114.75020599365234,""reads"":1},""timestamp"":""2026-03-28T08:13:07.724+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441627,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216419,""format"":""epc"",""idHex"":""e28011700000020d2a40c957"",""peakRssi"":-72,""phase"":-159.25167846679688,""reads"":1},""timestamp"":""2026-03-28T08:13:07.725+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441627,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216420,""format"":""epc"",""idHex"":""ad721205445177ba600000e1"",""peakRssi"":-73,""phase"":164.50880432128906,""reads"":1},""timestamp"":""2026-03-28T08:13:07.735+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441627,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":216421,""format"":""epc"",""idHex"":""e28068900000000016ca8819"",""peakRssi"":-63,""phase"":50.34638595581055,""reads"":1},""timestamp"":""2026-03-28T08:13:07.825+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441627,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":216422,""format"":""epc"",""idHex"":""ad721206438c2fb0847e0030"",""peakRssi"":-64,""phase"":86.15741729736328,""reads"":1},""timestamp"":""2026-03-28T08:13:07.836+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441627,"{""data"":{""antenna"":4,""channel"":866.9,""eventNum"":216423,""format"":""epc"",""idHex"":""e28011700000020d2a412074"",""peakRssi"":-69,""phase"":26.88985824584961,""reads"":1},""timestamp"":""2026-03-28T08:13:07.846+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.441627,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216424,""format"":""epc"",""idHex"":""e28011700000020d2a40e9d9"",""peakRssi"":-58,""phase"":-143.27159118652344,""reads"":1},""timestamp"":""2026-03-28T08:13:07.886+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216425,""format"":""epc"",""idHex"":""e28011700000020d2a40c094"",""peakRssi"":-57,""phase"":119.65026092529297,""reads"":1},""timestamp"":""2026-03-28T08:13:07.896+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216426,""format"":""epc"",""idHex"":""e28011700000020d2a412072"",""peakRssi"":-58,""phase"":125.30838775634766,""reads"":1},""timestamp"":""2026-03-28T08:13:07.896+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216427,""format"":""epc"",""idHex"":""e28011700000020d2a411072"",""peakRssi"":-56,""phase"":-33.99273681640625,""reads"":1},""timestamp"":""2026-03-28T08:13:07.906+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216428,""format"":""epc"",""idHex"":""e28011700000020d2a40e16b"",""peakRssi"":-50,""phase"":94.39192199707031,""reads"":1},""timestamp"":""2026-03-28T08:13:07.907+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216429,""format"":""epc"",""idHex"":""e28011700000020d2a40f16b"",""peakRssi"":-58,""phase"":-25.362712860107422,""reads"":1},""timestamp"":""2026-03-28T08:13:07.917+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216430,""format"":""epc"",""idHex"":""e28011700000020d2a410984"",""peakRssi"":-66,""phase"":90.31037139892578,""reads"":1},""timestamp"":""2026-03-28T08:13:07.917+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216431,""format"":""epc"",""idHex"":""e28011700000020d2a41009d"",""peakRssi"":-66,""phase"":-70.79805755615234,""reads"":1},""timestamp"":""2026-03-28T08:13:07.927+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216432,""format"":""epc"",""idHex"":""e28011700000020d2a4108d3"",""peakRssi"":-66,""phase"":-32.58644485473633,""reads"":1},""timestamp"":""2026-03-28T08:13:07.937+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.442541,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216433,""format"":""epc"",""idHex"":""e28011700000020d2a41019c"",""peakRssi"":-62,""phase"":69.94110107421875,""reads"":1},""timestamp"":""2026-03-28T08:13:07.937+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.641896,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216434,""format"":""epc"",""idHex"":""e28011700000020d2a40f9d1"",""peakRssi"":-67,""phase"":-177.2698211669922,""reads"":1},""timestamp"":""2026-03-28T08:13:07.937+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216435,""format"":""epc"",""idHex"":""e28011700000020d2a410874"",""peakRssi"":-60,""phase"":-111.06417846679688,""reads"":1},""timestamp"":""2026-03-28T08:13:07.947+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216436,""format"":""epc"",""idHex"":""e28011700000020d2a40f16a"",""peakRssi"":-59,""phase"":-157.6586151123047,""reads"":1},""timestamp"":""2026-03-28T08:13:07.947+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216437,""format"":""epc"",""idHex"":""e28011700000020d2a40e8db"",""peakRssi"":-59,""phase"":138.06939697265625,""reads"":1},""timestamp"":""2026-03-28T08:13:07.957+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216438,""format"":""epc"",""idHex"":""e28011700000020d2a40e0eb"",""peakRssi"":-73,""phase"":14.716635704040527,""reads"":1},""timestamp"":""2026-03-28T08:13:07.957+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216439,""format"":""epc"",""idHex"":""e28011700000020d2a40f06a"",""peakRssi"":-70,""phase"":-147.73216247558594,""reads"":1},""timestamp"":""2026-03-28T08:13:07.967+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216440,""format"":""epc"",""idHex"":""e28011700000020d2a40d96c"",""peakRssi"":-63,""phase"":-109.24039459228516,""reads"":1},""timestamp"":""2026-03-28T08:13:07.968+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216441,""format"":""epc"",""idHex"":""e28011700000020d2a40f06c"",""peakRssi"":-67,""phase"":62.43720626831055,""reads"":1},""timestamp"":""2026-03-28T08:13:07.978+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216442,""format"":""epc"",""idHex"":""e28011700000020d2a40f159"",""peakRssi"":-70,""phase"":-95.63890838623047,""reads"":1},""timestamp"":""2026-03-28T08:13:07.978+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.642398,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216443,""format"":""epc"",""idHex"":""e28011700000020d2a40e08c"",""peakRssi"":-66,""phase"":2.916959047317505,""reads"":1},""timestamp"":""2026-03-28T08:13:07.978+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216444,""format"":""epc"",""idHex"":""e28011700000020d2a410181"",""peakRssi"":-59,""phase"":-10.843836784362793,""reads"":1},""timestamp"":""2026-03-28T08:13:07.988+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216445,""format"":""epc"",""idHex"":""e28011700000020d2a410889"",""peakRssi"":-60,""phase"":-30.954923629760742,""reads"":1},""timestamp"":""2026-03-28T08:13:07.988+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216446,""format"":""epc"",""idHex"":""e28011700000020d2a40f058"",""peakRssi"":-68,""phase"":-20.061647415161133,""reads"":1},""timestamp"":""2026-03-28T08:13:07.988+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":1,""channel"":866.9,""eventNum"":216447,""format"":""epc"",""idHex"":""e28011700000020d2a41198d"",""peakRssi"":-67,""phase"":62.39326095581055,""reads"":1},""timestamp"":""2026-03-28T08:13:07.998+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":216448,""format"":""epc"",""idHex"":""e28011700000020d2a40f98d"",""peakRssi"":-60,""phase"":-17.864315032958984,""reads"":1},""timestamp"":""2026-03-28T08:13:08.059+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":216449,""format"":""epc"",""idHex"":""e28011700000020d2a4111d2"",""peakRssi"":-67,""phase"":84.31714630126953,""reads"":1},""timestamp"":""2026-03-28T08:13:08.059+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":216450,""format"":""epc"",""idHex"":""e28011700000020d2a40f181"",""peakRssi"":-65,""phase"":132.41127014160156,""reads"":1},""timestamp"":""2026-03-28T08:13:08.069+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":216451,""format"":""epc"",""idHex"":""e28011700000020d2a410082"",""peakRssi"":-60,""phase"":104.8072738647461,""reads"":1},""timestamp"":""2026-03-28T08:13:08.069+0000"",""type"":""CUSTOM""}"
2026-03-28T13:43:07.643419,"{""data"":{""antenna"":3,""channel"":866.9,""eventNum"":216452,""format"":""epc"",""idHex"":""e28011700000020d2a41019e"",""peakRssi"":-63,""phase"":52.58217239379883,""reads"":1},""timestamp"":""2026-03-28T08:13:08.079+0000"",""type"":""CUSTOM""}"
